"data","faturamento","qtd_vendas","ticket_medio"
"2022-08-13","252974.90","33","7665.91"
"2018-03-02","189457.96","26","7286.84"
"2025-01-17","261055.21","41","6367.20"
"2021-08-31","180377.17","32","5636.79"
"2019-01-28","269994.71","29","9310.16"
"2021-05-02","217098.65","32","6784.33"
"2025-03-24","329866.26","40","8246.66"
"2025-01-14","267215.37","41","6517.45"
"2016-01-21","78781.00","25","3151.24"
"2025-08-09","315417.52","40","7885.44"
"2020-01-01","211519.50","30","7050.65"
"2015-01-18","88044.00","22","4002.00"
"2019-09-14","250254.96","29","8629.48"
"2015-09-18","93240.00","27","3453.33"
"2017-04-07","101451.00","27","3757.44"
"2017-02-15","95189.00","21","4532.81"
"2022-05-20","201103.77","33","6094.05"
"2018-02-02","230527.73","27","8538.06"
"2021-08-01","278855.88","32","8714.25"
"2017-10-26","166805.00","29","5751.90"
"2019-02-04","168024.02","29","5793.93"
"2023-06-06","272433.05","36","7567.58"
"2019-11-06","192648.15","28","6880.29"
"2022-07-29","335633.16","34","9871.56"
"2020-07-20","241257.05","31","7782.49"
"2017-12-22","89883.00","30","2996.10"
"2015-02-22","117894.00","25","4715.76"
"2023-06-19","228978.95","36","6360.53"
"2020-08-11","203963.80","30","6798.79"
"2017-05-09","77695.00","24","3237.29"
"2016-02-20","95274.00","19","5014.42"
"2018-05-21","184251.19","27","6824.12"
"2025-04-25","250939.08","41","6120.47"
"2019-09-04","203680.41","29","7023.46"
"2018-05-26","189013.81","26","7269.76"
"2015-02-23","129422.00","27","4793.41"
"2023-04-21","246710.15","35","7048.86"
"2021-08-04","220853.42","32","6901.67"
"2022-06-03","265822.71","34","7818.32"
"2024-01-21","177560.73","38","4672.65"
"2016-10-08","121004.00","26","4654.00"
"2020-07-25","196779.70","30","6559.32"
"2019-11-08","213868.50","29","7374.78"
"2016-02-23","94001.00","30","3133.37"
"2024-12-22","225946.95","38","5945.97"
"2020-08-04","231585.76","30","7719.53"
"2015-08-19","100336.00","31","3236.65"
"2020-07-28","169165.85","30","5638.86"
"2020-02-15","205483.27","30","6849.44"
"2019-04-15","162779.76","29","5613.10"
"2024-03-15","333175.35","38","8767.77"
"2017-10-10","66634.00","22","3028.82"
"2018-06-29","168114.95","26","6465.96"
"2021-12-27","302855.16","31","9769.52"
"2018-01-17","149397.17","27","5533.23"
"2020-09-20","224430.52","30","7481.02"
"2025-03-11","326421.99","40","8160.55"
"2025-01-04","335515.83","41","8183.31"
"2016-10-01","159115.00","36","4419.86"
"2020-03-10","271546.99","30","9051.57"
"2022-12-16","293661.06","34","8637.09"
"2019-08-21","194556.32","28","6948.44"
"2018-03-13","161086.11","26","6195.62"
"2019-12-30","274414.96","29","9462.58"
"2017-04-16","125908.00","30","4196.93"
"2017-09-20","77460.00","25","3098.40"
"2022-08-02","271330.25","34","7980.30"
"2016-02-10","152449.00","20","7622.45"
"2025-05-17","218526.30","41","5329.91"
"2024-09-11","232871.02","39","5971.05"
"2023-09-07","301237.66","36","8367.71"
"2022-03-09","177908.56","34","5232.60"
"2016-04-16","66680.00","32","2083.75"
"2024-09-14","250791.65","38","6599.78"
"2016-06-21","71911.00","19","3784.79"
"2021-05-06","211380.62","32","6605.64"
"2016-11-13","72465.00","17","4262.65"
"2021-10-26","264232.96","31","8523.64"
"2016-04-02","69498.00","31","2241.87"
"2024-05-11","206297.34","38","5428.88"
"2019-05-04","149398.79","28","5335.67"
"2022-03-16","231765.21","33","7023.19"
"2022-01-11","282603.45","34","8311.87"
"2022-09-10","165515.27","33","5015.61"
"2023-10-10","245149.88","35","7004.28"
"2025-08-11","333486.99","41","8133.83"
"2021-07-18","235623.10","31","7600.75"
"2021-03-11","232026.73","32","7250.84"
"2023-02-16","265226.38","36","7367.40"
"2019-02-14","228735.56","29","7887.43"
"2022-06-16","240780.73","33","7296.39"
"2020-01-23","238129.53","30","7937.65"
"2016-06-27","144401.00","27","5348.19"
"2024-09-15","281269.37","38","7401.83"
"2022-05-28","215561.86","33","6532.18"
"2024-07-14","295197.42","38","7768.35"
"2016-12-14","68026.00","20","3401.30"
"2020-05-13","261894.99","30","8729.83"
"2017-06-12","92414.00","23","4018.00"
"2015-04-26","73112.00","22","3323.27"
"2017-01-20","89763.00","21","4274.43"
"2016-09-18","147722.00","39","3787.74"
"2025-08-07","306288.63","41","7470.45"
"2022-01-03","258070.07","33","7820.31"
"2018-06-27","169860.86","26","6533.11"
"2018-08-16","215194.81","26","8276.72"
"2018-10-25","161582.23","26","6214.70"
"2016-04-20","155788.00","34","4582.00"
"2023-06-08","309064.75","36","8585.13"
"2022-10-28","286012.20","33","8667.04"
"2025-12-01","316660.44","44","7196.83"
"2024-04-28","325612.05","39","8349.03"
"2017-04-02","159873.00","33","4844.64"
"2015-03-06","96821.00","22","4400.95"
"2018-03-08","200281.98","26","7703.15"
"2017-02-11","81315.00","22","3696.14"
"2024-12-14","237569.12","38","6251.82"
"2022-12-23","225628.91","34","6636.14"
"2023-08-25","258706.58","36","7186.29"
"2021-10-12","182649.50","32","5707.80"
"2020-03-09","283859.56","30","9461.99"
"2022-03-17","270899.55","33","8209.08"
"2020-02-24","261483.04","30","8716.10"
"2021-03-03","280413.44","31","9045.59"
"2015-12-11","93379.00","32","2918.09"
"2019-09-12","217326.75","29","7494.03"
"2025-06-21","352313.49","41","8593.01"
"2021-01-27","238261.37","32","7445.67"
"2025-10-24","308920.77","41","7534.65"
"2015-08-26","87708.00","22","3986.73"
"2016-04-05","106659.00","31","3440.61"
"2025-07-29","211388.21","41","5155.81"
"2022-02-18","260216.60","33","7885.35"
"2019-09-18","199467.43","29","6878.19"
"2021-03-16","273767.17","32","8555.22"
"2025-10-10","299495.17","41","7304.76"
"2015-12-15","94802.00","23","4121.83"
"2022-12-14","246678.45","34","7255.25"
"2025-08-24","232423.50","41","5668.87"
"2016-05-21","68006.00","21","3238.38"
"2019-01-31","192121.52","29","6624.88"
"2018-02-25","221878.17","26","8533.78"
"2021-03-12","262987.52","31","8483.47"
"2016-06-22","41816.00","21","1991.24"
"2016-02-22","97136.00","28","3469.14"
"2024-05-22","271586.13","38","7147.00"
"2021-10-29","248159.64","32","7754.99"
"2018-07-03","243165.83","26","9352.53"
"2017-11-09","158290.00","31","5106.13"
"2022-06-13","214726.67","34","6315.49"
"2019-07-03","151693.08","28","5417.61"
"2015-07-23","76510.00","26","2942.69"
"2020-04-13","246728.83","31","7958.99"
"2017-12-05","142659.00","30","4755.30"
"2022-09-24","348141.75","34","10239.46"
"2023-09-25","226382.16","36","6288.39"
"2023-05-10","313110.97","36","8697.53"
"2024-08-16","309400.35","38","8142.11"
"2016-11-25","130656.00","25","5226.24"
"2015-02-18","162864.00","36","4524.00"
"2022-11-07","269006.92","34","7911.97"
"2017-06-21","46845.00","22","2129.32"
"2018-01-19","282485.08","27","10462.41"
"2024-09-04","324926.39","39","8331.45"
"2022-03-18","254803.63","34","7494.22"
"2018-02-14","223833.85","26","8608.99"
"2015-11-24","66563.00","20","3328.15"
"2019-09-05","250056.23","29","8622.63"
"2016-07-26","52696.00","19","2773.47"
"2019-06-20","209611.69","28","7486.13"
"2020-03-12","276333.61","31","8913.99"
"2016-05-20","67893.00","29","2341.14"
"2019-07-09","213327.31","28","7618.83"
"2022-06-23","200069.53","34","5884.40"
"2019-03-17","131238.53","29","4525.47"
"2017-03-05","108494.00","29","3741.17"
"2019-11-07","270565.73","28","9663.06"
"2023-12-20","262393.09","36","7288.70"
"2019-05-14","196001.87","29","6758.69"
"2018-12-18","195579.36","26","7522.28"
"2020-10-13","243527.83","30","8117.59"
"2021-04-17","225557.26","32","7048.66"
"2015-07-03","65565.00","30","2185.50"
"2021-01-30","204613.06","31","6600.42"
"2021-05-28","271515.48","32","8484.86"
"2019-03-02","158193.01","28","5649.75"
"2023-11-22","295628.35","35","8446.52"
"2021-09-24","245892.00","31","7932.00"
"2016-01-22","130581.00","24","5440.88"
"2023-02-11","299198.09","36","8311.06"
"2024-05-20","193381.80","38","5088.99"
"2023-07-28","333570.38","35","9530.58"
"2015-12-08","71700.00","21","3414.29"
"2024-03-12","299173.43","38","7872.99"
"2020-11-07","220689.76","30","7356.33"
"2015-01-03","97363.00","36","2704.53"
"2025-11-03","282195.71","34","8299.87"
"2019-11-09","185832.93","29","6408.03"
"2023-08-27","256795.17","36","7133.20"
"2023-01-15","290474.86","36","8068.75"
"2020-10-14","195541.54","30","6518.05"
"2021-10-25","276879.86","32","8652.50"
"2022-12-12","257189.80","33","7793.63"
"2020-02-10","188496.40","31","6080.53"
"2016-09-02","60509.00","22","2750.41"
"2022-11-05","307343.10","33","9313.43"
"2016-12-23","110879.00","33","3359.97"
"2015-01-10","144210.00","32","4506.56"
"2016-01-11","93672.00","24","3903.00"
"2025-08-03","261850.76","41","6386.60"
"2020-10-06","236067.88","30","7868.93"
"2020-01-20","209642.22","30","6988.07"
"2019-12-31","197898.53","29","6824.09"
"2025-05-24","297156.39","40","7428.91"
"2018-10-08","296610.65","26","11408.10"
"2024-04-10","282499.98","39","7243.59"
"2019-10-21","174005.65","28","6214.49"
"2023-08-10","265386.93","36","7371.86"
"2020-03-13","237285.79","30","7909.53"
"2023-04-04","259447.96","35","7412.80"
"2019-02-02","172145.78","29","5936.06"
"2021-02-23","203767.45","32","6367.73"
"2021-05-09","203714.37","31","6571.43"
"2021-06-17","254611.30","31","8213.27"
"2018-10-17","271709.28","26","10450.36"
"2023-11-26","255336.53","36","7092.68"
"2020-09-23","246455.64","30","8215.19"
"2021-04-29","255236.21","31","8233.43"
"2021-09-05","185959.44","32","5811.23"
"2021-08-23","281427.38","31","9078.30"
"2025-12-12","310185.88","40","7754.65"
"2024-08-21","255691.42","38","6728.72"
"2016-03-12","132870.00","29","4581.72"
"2024-04-16","299072.43","39","7668.52"
"2021-06-26","250988.11","31","8096.39"
"2015-02-21","44289.00","14","3163.50"
"2020-12-11","258951.12","30","8631.70"
"2016-09-15","56943.00","23","2475.78"
"2019-10-05","227213.86","28","8114.78"
"2017-09-19","53738.00","20","2686.90"
"2021-12-06","176823.44","32","5525.73"
"2015-12-04","124020.00","32","3875.63"
"2024-11-08","220792.69","38","5810.33"
"2016-06-24","91165.00","23","3963.70"
"2015-11-13","72168.00","24","3007.00"
"2019-10-02","199853.74","29","6891.51"
"2025-11-09","318072.76","47","6767.51"
"2022-12-21","224294.55","33","6796.80"
"2025-08-27","284975.93","40","7124.40"
"2023-07-22","343000.44","36","9527.79"
"2022-10-24","274388.07","34","8070.24"
"2021-08-22","244003.02","31","7871.07"
"2019-10-22","206830.21","29","7132.08"
"2018-03-07","273291.68","26","10511.22"
"2015-09-13","108825.00","25","4353.00"
"2024-04-07","244434.33","39","6267.55"
"2020-11-15","150092.37","30","5003.08"
"2021-02-20","225993.59","32","7062.30"
"2017-09-09","99892.00","28","3567.57"
"2017-01-17","83883.00","22","3812.86"
"2018-10-04","176935.64","26","6805.22"
"2025-07-25","261125.94","41","6368.93"
"2015-06-18","45305.00","17","2665.00"
"2019-11-10","214858.60","29","7408.92"
"2015-09-03","117663.00","24","4902.63"
"2020-01-17","274419.91","30","9147.33"
"2024-01-29","218704.78","38","5755.39"
"2021-03-31","245819.46","32","7681.86"
"2021-05-11","281948.10","32","8810.88"
"2015-06-22","58167.00","16","3635.44"
"2017-03-10","79797.00","30","2659.90"
"2022-07-07","331981.97","33","10060.06"
"2017-02-23","61118.00","32","1909.94"
"2020-05-12","249740.14","30","8324.67"
"2018-02-19","130649.24","27","4838.86"
"2023-05-06","255564.51","35","7301.84"
"2016-11-05","118346.00","30","3944.87"
"2023-12-05","284878.51","36","7913.29"
"2017-05-06","119289.00","30","3976.30"
"2018-02-10","176388.81","26","6784.19"
"2021-01-20","228790.00","31","7380.32"
"2017-06-23","82104.00","27","3040.89"
"2024-02-10","270591.61","38","7120.83"
"2015-06-01","77271.00","30","2575.70"
"2021-08-24","210083.09","32","6565.10"
"2021-04-10","263356.01","32","8229.88"
"2021-09-12","246367.55","32","7698.99"
"2023-05-30","176592.06","35","5045.49"
"2016-02-26","84363.00","31","2721.39"
"2024-06-15","285079.19","38","7502.08"
"2017-10-08","116016.00","33","3515.64"
"2020-06-29","210640.64","30","7021.35"
"2016-03-23","97855.00","26","3763.65"
"2020-01-11","181832.11","30","6061.07"
"2024-06-23","240269.45","39","6160.76"
"2024-10-25","276943.79","38","7287.99"
"2018-08-20","203928.12","27","7552.89"
"2025-02-20","263757.19","41","6433.10"
"2017-08-01","65495.00","18","3638.61"
"2022-03-04","245121.23","33","7427.92"
"2020-09-07","222239.69","30","7407.99"
"2021-10-04","296736.32","32","9273.01"
"2015-02-14","149076.00","34","4384.59"
"2025-09-26","331135.98","40","8278.40"
"2024-09-17","334616.23","38","8805.69"
"2018-05-18","214263.97","27","7935.70"
"2015-05-19","109469.00","32","3420.91"
"2025-09-25","311013.28","40","7775.33"
"2021-02-01","307760.10","32","9617.50"
"2018-05-01","231312.88","26","8896.65"
"2021-11-18","138816.05","32","4338.00"
"2025-11-26","284023.09","38","7474.29"
"2024-02-24","375230.73","38","9874.49"
"2022-12-27","220571.09","34","6487.39"
"2017-09-07","84589.00","29","2916.86"
"2016-08-09","51078.00","24","2128.25"
"2025-08-02","311115.28","41","7588.18"
"2024-05-21","268771.48","38","7072.93"
"2022-11-19","216581.76","33","6563.08"
"2021-04-05","256487.18","32","8015.22"
"2018-09-05","220697.59","26","8488.37"
"2015-09-14","134652.00","29","4643.17"
"2021-06-04","331894.71","32","10371.71"
"2015-07-11","52731.00","18","2929.50"
"2025-10-23","248210.74","41","6053.92"
"2024-11-20","301869.87","38","7943.94"
"2024-09-07","285461.22","38","7512.14"
"2023-12-03","229114.71","36","6364.30"
"2022-11-10","172213.80","33","5218.60"
"2018-10-23","207602.94","27","7689.00"
"2020-11-24","199073.01","30","6635.77"
"2017-07-02","54449.00","28","1944.61"
"2023-05-01","254307.30","36","7064.09"
"2025-05-23","307417.90","41","7498.00"
"2022-05-30","237301.98","33","7190.97"
"2020-04-19","193804.62","30","6460.15"
"2019-06-27","199414.27","28","7121.94"
"2018-08-24","257106.99","27","9522.48"
"2017-12-07","77592.00","17","4564.24"
"2016-12-20","122354.00","37","3306.86"
"2023-03-22","303316.32","36","8425.45"
"2024-06-04","221527.68","38","5829.68"
"2023-11-10","262753.69","36","7298.71"
"2017-01-18","111014.00","27","4111.63"
"2018-06-05","200253.98","26","7702.08"
"2025-04-21","330667.19","41","8065.05"
"2015-04-03","33858.00","16","2116.13"
"2021-11-04","205188.27","32","6412.13"
"2019-05-29","239549.92","29","8260.34"
"2020-12-12","235311.55","30","7843.72"
"2017-07-23","108797.00","28","3885.61"
"2018-05-16","222033.96","26","8539.77"
"2025-11-21","325168.60","43","7562.06"
"2016-11-27","90995.00","29","3137.76"
"2025-04-27","317117.57","40","7927.94"
"2016-08-15","80515.00","21","3834.05"
"2025-03-05","263612.88","41","6429.58"
"2020-08-27","239625.09","30","7987.50"
"2022-05-09","216985.74","33","6575.33"
"2017-03-06","119785.00","29","4130.52"
"2024-11-21","281942.26","38","7419.53"
"2024-03-08","376835.04","39","9662.44"
"2015-09-20","68559.00","25","2742.36"
"2019-04-11","186867.67","28","6673.85"
"2016-07-24","53840.00","22","2447.27"
"2025-09-02","379622.66","41","9259.09"
"2019-07-01","191227.75","28","6829.56"
"2024-05-10","247799.43","38","6521.04"
"2023-02-10","206973.10","36","5749.25"
"2015-01-15","54459.00","28","1944.96"
"2018-05-11","231415.41","26","8900.59"
"2024-02-08","244464.55","38","6433.28"
"2022-10-09","282979.26","33","8575.13"
"2019-05-13","193710.72","29","6679.68"
"2022-08-26","215222.25","34","6330.07"
"2019-07-20","178053.72","29","6139.78"
"2015-01-20","65470.00","28","2338.21"
"2020-07-17","230933.97","30","7697.80"
"2020-02-13","169889.34","30","5662.98"
"2023-06-26","189938.44","35","5426.81"
"2025-06-03","318680.31","41","7772.69"
"2016-07-17","127571.00","37","3447.86"
"2017-12-12","66093.00","20","3304.65"
"2021-01-03","257263.60","32","8039.49"
"2021-03-23","241036.74","31","7775.38"
"2022-05-07","193690.41","33","5869.41"
"2019-12-11","206291.14","28","7367.54"
"2019-10-10","242809.94","29","8372.76"
"2022-07-19","312234.01","34","9183.35"
"2016-07-02","107906.00","25","4316.24"
"2023-10-22","261989.56","36","7277.49"
"2019-11-03","223982.64","29","7723.54"
"2021-10-30","230230.28","32","7194.70"
"2022-05-06","234057.46","34","6884.04"
"2020-04-30","166534.81","30","5551.16"
"2017-08-17","130262.00","33","3947.33"
"2019-10-09","293496.53","29","10120.57"
"2025-03-02","307017.63","41","7488.23"
"2021-08-20","270757.04","32","8461.16"
"2024-01-04","272926.86","38","7182.29"
"2025-06-17","290613.25","41","7088.13"
"2015-06-12","134957.00","22","6134.41"
"2015-04-11","102878.00","31","3318.65"
"2016-02-05","107194.00","26","4122.85"
"2025-03-22","327773.90","41","7994.49"
"2024-12-15","289360.23","39","7419.49"
"2021-11-29","221066.09","32","6908.32"
"2021-11-05","256705.55","32","8022.05"
"2024-01-17","213641.39","38","5622.14"
"2023-04-27","226172.93","35","6462.08"
"2022-04-11","261277.90","33","7917.51"
"2018-07-17","191861.23","26","7379.28"
"2020-02-05","218313.23","30","7277.11"
"2022-06-30","188962.28","33","5726.13"
"2019-07-13","157023.25","28","5607.97"
"2021-01-18","270324.94","31","8720.16"
"2025-02-22","253366.37","40","6334.16"
"2025-02-06","300610.64","41","7331.97"
"2021-01-19","288237.24","32","9007.41"
"2020-01-05","199857.72","30","6661.92"
"2020-02-25","202251.07","31","6524.23"
"2020-01-29","232332.39","30","7744.41"
"2015-05-24","74465.00","19","3919.21"
"2015-02-01","109656.00","20","5482.80"
"2018-12-07","169108.78","27","6263.29"
"2025-03-10","295091.91","40","7377.30"
"2018-01-31","263784.36","26","10145.55"
"2020-03-01","263814.39","30","8793.81"
"2022-04-05","242603.62","34","7135.40"
"2016-04-12","104434.00","25","4177.36"
"2025-11-22","259558.08","41","6330.68"
"2021-03-20","154140.37","32","4816.89"
"2024-01-12","248939.63","38","6551.04"
"2016-09-19","86361.00","31","2785.84"
"2021-10-01","212869.35","31","6866.75"
"2017-05-24","86231.00","31","2781.65"
"2025-06-01","255658.92","40","6391.47"
"2022-09-28","216196.78","33","6551.42"
"2024-09-25","295473.28","38","7775.61"
"2020-08-30","255735.70","30","8524.52"
"2022-10-08","272201.73","34","8005.93"
"2016-02-17","94294.00","27","3492.37"
"2016-04-07","109046.00","24","4543.58"
"2021-09-28","182933.96","32","5716.69"
"2024-07-23","243890.08","39","6253.59"
"2017-03-19","72683.00","29","2506.31"
"2016-12-25","91360.00","27","3383.70"
"2016-11-18","56696.00","18","3149.78"
"2024-06-30","288140.17","38","7582.64"
"2024-05-29","313883.68","38","8260.10"
"2021-07-05","273230.29","32","8538.45"
"2023-04-06","296756.11","35","8478.75"
"2023-10-05","285693.00","36","7935.92"
"2022-02-24","253299.09","34","7449.97"
"2021-03-18","228568.54","32","7142.77"
"2025-10-02","380284.06","41","9275.22"
"2015-07-16","18673.00","17","1098.41"
"2015-11-06","83739.00","17","4925.82"
"2016-11-14","122854.00","27","4550.15"
"2021-07-16","220142.78","32","6879.46"
"2023-11-21","218384.67","35","6239.56"
"2015-11-03","53622.00","16","3351.38"
"2015-05-17","84181.00","25","3367.24"
"2017-05-16","118864.00","26","4571.69"
"2021-03-21","270760.65","32","8461.27"
"2018-04-15","165872.10","27","6143.41"
"2016-11-20","88205.00","25","3528.20"
"2021-06-15","228119.13","31","7358.68"
"2017-05-18","103474.00","29","3568.07"
"2020-11-19","201532.55","30","6717.75"
"2019-10-17","182984.27","29","6309.80"
"2024-01-09","212521.07","39","5449.26"
"2024-05-13","244355.78","38","6430.42"
"2021-03-24","289036.28","32","9032.38"
"2023-03-30","300466.34","35","8584.75"
"2021-07-25","214253.87","32","6695.43"
"2025-07-17","328510.01","41","8012.44"
"2022-10-19","232591.37","34","6840.92"
"2019-05-26","225297.19","29","7768.87"
"2016-12-12","100252.00","31","3233.94"
"2024-10-04","326496.30","38","8592.01"
"2019-04-08","188415.70","29","6497.09"
"2024-04-01","300731.74","38","7913.99"
"2025-12-21","322845.91","49","6588.69"
"2023-08-19","293457.59","35","8384.50"
"2016-05-02","117453.00","23","5106.65"
"2015-03-11","95586.00","25","3823.44"
"2025-02-09","263748.98","41","6432.90"
"2015-11-09","90846.00","20","4542.30"
"2021-05-10","286095.69","32","8940.49"
"2024-09-26","243579.01","38","6409.97"
"2017-08-27","137409.00","36","3816.92"
"2023-02-03","241135.74","35","6889.59"
"2024-05-28","286019.13","38","7526.82"
"2020-03-11","195326.35","30","6510.88"
"2023-12-15","306473.02","36","8513.14"
"2017-06-20","122361.00","26","4706.19"
"2025-03-15","316565.88","41","7721.12"
"2019-05-19","158723.25","29","5473.22"
"2022-02-27","236663.08","33","7171.61"
"2022-06-06","241967.77","33","7332.36"
"2022-12-29","238445.14","33","7225.61"
"2024-01-03","275944.28","38","7261.69"
"2024-03-03","270715.93","38","7124.10"
"2021-10-23","154041.51","31","4969.08"
"2024-04-21","251423.28","38","6616.40"
"2017-02-07","101551.00","24","4231.29"
"2021-04-03","295639.67","31","9536.76"
"2019-03-09","231744.75","29","7991.20"
"2015-09-24","38554.00","17","2267.88"
"2022-08-28","242715.18","34","7138.68"
"2022-05-14","200028.10","33","6061.46"
"2024-11-11","305524.98","38","8040.13"
"2017-08-11","87458.00","26","3363.77"
"2016-03-22","55468.00","28","1981.00"
"2018-07-22","259265.70","27","9602.43"
"2020-09-14","219607.24","30","7320.24"
"2020-01-13","221540.12","30","7384.67"
"2018-03-26","139981.45","26","5383.90"
"2022-05-10","217996.00","33","6605.94"
"2021-02-18","240587.60","32","7518.36"
"2025-04-04","301131.03","41","7344.66"
"2016-05-11","85307.00","29","2941.62"
"2022-06-28","223851.08","34","6583.86"
"2021-06-29","241603.92","31","7793.67"
"2022-12-20","290077.03","33","8790.21"
"2018-10-12","211415.86","27","7830.22"
"2024-09-23","293021.52","38","7711.09"
"2017-02-25","122385.00","30","4079.50"
"2015-08-21","125757.00","27","4657.67"
"2022-02-28","190448.17","34","5601.42"
"2023-10-23","328837.94","35","9395.37"
"2024-03-04","262104.52","38","6897.49"
"2022-09-20","291941.86","33","8846.72"
"2020-04-10","184386.34","31","5947.95"
"2017-06-26","136933.00","24","5705.54"
"2016-11-02","122812.00","23","5339.65"
"2017-07-22","58453.00","25","2338.12"
"2023-10-15","277011.05","36","7694.75"
"2025-04-08","314070.34","41","7660.25"
"2015-06-04","114719.00","25","4588.76"
"2019-03-26","183602.22","28","6557.22"
"2018-06-09","200780.27","27","7436.31"
"2025-04-01","336172.02","40","8404.30"
"2018-07-06","178356.83","26","6859.88"
"2023-01-30","226744.93","36","6298.47"
"2023-01-17","225414.38","35","6440.41"
"2016-11-04","76504.00","18","4250.22"
"2016-11-21","45870.00","19","2414.21"
"2022-09-12","191898.24","33","5815.10"
"2017-08-18","101342.00","34","2980.65"
"2023-11-04","204226.35","36","5672.95"
"2016-08-01","56088.00","26","2157.23"
"2017-05-27","83772.00","22","3807.82"
"2015-06-16","57151.00","21","2721.48"
"2018-06-16","161710.88","27","5989.29"
"2017-05-12","104024.00","22","4728.36"
"2018-06-15","163272.22","26","6279.70"
"2015-06-08","74044.00","18","4113.56"
"2020-01-07","198062.40","30","6602.08"
"2023-01-22","208140.70","35","5946.88"
"2024-06-17","238796.17","39","6122.98"
"2022-11-16","242504.30","34","7132.48"
"2016-04-10","109532.00","29","3776.97"
"2019-11-18","207039.95","29","7139.31"
"2025-09-23","322696.44","40","8067.41"
"2025-01-06","284408.56","41","6936.79"
"2019-02-12","189127.26","29","6521.63"
"2023-05-04","327934.48","36","9109.29"
"2019-03-06","170441.67","28","6087.20"
"2024-11-28","247592.71","38","6515.60"
"2016-09-20","64214.00","18","3567.44"
"2025-02-18","286308.15","41","6983.13"
"2019-10-15","238504.44","29","8224.29"
"2015-06-13","90543.00","26","3482.42"
